FacilityReportID;ReportingYear;PollutantName;MTonnes;FacilityName;City;CountryName;latitude;longitude;NACEMainEconomicActivityName
1233845;2014;Carbon dioxide (CO2);0.132;`Elektrociep?ownia Marcel` Sp. z o.o., Elektrociep?ownia Marcel;Radlin;Poland;50.043415;18.484539;Production of electricity
1233847;2014;Carbon dioxide (CO2);0.247;Zespó? Elektrociep?owni Wroc?awskich KOGENERACJA S.A., Elektrociep?ownia Czechnica;Siechnice;Poland;51.038055;17.150278;Steam and air conditioning supply
1233849;2014;Carbon dioxide (CO2);1.26;ArcelorMittal Poland S.A. Oddzia? w Zdzieszowicach;Zdzieszowice;Poland;50.419128;18.142548;Manufacture of coke oven products
1233856;2014;Carbon dioxide (CO2);0.109;SW-SOLAR Czarna Woda Sp. z o.o.;Czarnków;Poland;52.892842;16.539799;Steam and air conditioning supply
1233858;2014;Carbon dioxide (CO2);0.187;Elektrociep?ownia Bielsko-Bia?a EC1 Blok Ciep?owniczy BC-50;Bielsko-Bia?a;Poland;49.812;19.0525;Production of electricity
1233863;2014;Carbon dioxide (CO2);4.65;PGE Górnictwo i Energetyka Konwencjonalna S.A., Oddzia? Zespó? Elektrowni Dolna Odra;Nowe Czarnowo;Poland;53.205776;14.466333;Production of electricity
1233864;2014;Carbon dioxide (CO2);0.731;PGE Górnictwo i Energetyka Konwencjonalna S.A., Oddzia? Zespó? Elektrowni Dolna Odra, Elektrownia Szczecin;Szczecin;Poland;53.411271;14.585981;Production of electricity
1233869;2014;Carbon dioxide (CO2);1.06;Oddzia? Wybrze?e w Gda?sku, Elektrociep?ownia Gda?ska;Gda?sk;Poland;54.378056;18.641667;Steam and air conditioning supply
1233870;2014;Carbon dioxide (CO2);0.68;Oddzia? Wybrze?e w Gda?sku, Elektrociep?ownia Gdy?ska;Gdynia;Poland;54.553333;18.480833;Steam and air conditioning supply
1233876;2014;Carbon dioxide (CO2);2.69;ArcelorMittal Poland S.A., Oddzia? w Krakowie;Kraków;Poland;50.080333;20.092361;Manufacture of basic iron and steel and of ferro-alloys
1233890;2014;Carbon dioxide (CO2);4.13;Zespól Elektrowni P?tnów-Adamów -Konin S.A., Elektrownia Adamów;Turek;Poland;52.012222;18.546111;Production of electricity
1233894;2014;Carbon dioxide (CO2);0.474;Elektrociep?ownia B?DZIN Sp.z o.o.;B?dzin;Poland;50.302045;19.137115;Steam and air conditioning supply
1233895;2014;Carbon dioxide (CO2);3.37;Tauron Ciep?o S.A. Zak?ad Wytwarzania Nowa;D?browa Górnicza;Poland;50.344228;19.277734;Production of electricity
1233897;2014;Carbon dioxide (CO2);1.29;Veolia Energia Pozna? ZEC S.A., Elektrociep?ownia EC II Karolin;Pozna?;Poland;52.436111;16.988888;Production of electricity
1233902;2014;Carbon dioxide (CO2);4.76;ArcelorMittal Poland S.A., Oddzia? w D?browie Górniczej;D?browa Górnicza;Poland;50.343379;19.281864;Manufacture of basic iron and steel and of ferro-alloys
1233918;2014;Carbon dioxide (CO2);1.21;KGHM POLSKA MIED? S.A., Huta Miedzi G?OGÓW;G?ogów;Poland;51.68625;15.9769;Copper production
1233923;2014;Carbon dioxide (CO2);0.368;Huta Cynku `Miasteczko ?l?skie` S.A.;Miasteczko ?l?skie;Poland;50.503983;18.920345;Lead, zinc and tin production
1233938;2014;Carbon dioxide (CO2);5.26;Zespól Elektrowni P?tnów-Adamów -Konin S.A., Elektrownia P?tnów;Konin;Poland;52.305487;18.231726;Production of electricity
1233939;2014;Carbon dioxide (CO2);0.267;Fortum Zabrze S.A.;Zabrze;Poland;50.299154;18.812284;Steam and air conditioning supply
1233940;2014;Carbon dioxide (CO2);0.313;Spó?ka Energetyczna `Jastrz?bie` S.A., Elektrociep?ownia `Zofiówka`;Jastrz?bie Zdrój;Poland;49.964307;18.626783;Production of electricity
1233941;2014;Carbon dioxide (CO2);0.416;Tauron Ciep?o S.A. Zak?ad Wytwarzania Tychy;Tychy;Poland;50.106333;19.014333;Steam and air conditioning supply
1233943;2014;Carbon dioxide (CO2);1.07;Zespó? Elektrociep?owni Wroc?awskich KOGENERACJA S.A., Elektrociep?ownia Wroc?aw;Wroc?aw;Poland;51.123888;17.024444;Steam and air conditioning supply
1233944;2014;Carbon dioxide (CO2);0.784;Energetyka sp. z o.o.,  Wydzia? EC-3 G?ogów;G?ogów;Poland;51.683466;15.989227;Steam and air conditioning supply
1233947;2014;Carbon dioxide (CO2);0.167;CMC Poland Sp. z o. o.;Zawiercie;Poland;50.494444;19.457222;Manufacture of basic iron and steel and of ferro-alloys
1233966;2014;Carbon dioxide (CO2);0.194;Celsa `Huta Ostrowiec` Sp. z o.o.;Ostrowiec ?wi?tokrzyski;Poland;50.94671;21.4481;Manufacture of basic iron and steel and of ferro-alloys
1233994;2014;Carbon dioxide (CO2);0.24;Huta `?aziska` S.A.w upad?o?ci uk?adowej;?aziska Górne;Poland;50.133469;18.831242;Manufacture of basic iron and steel and of ferro-alloys
1234038;2014;Carbon dioxide (CO2);0.119;BOLES?AW RECYCLING Sp. z o.o.;Bukowno;Poland;50.277054;19.474039;Lead, zinc and tin production
1234052;2014;Carbon dioxide (CO2);0.506;Zak?ady Przemys?u Wapienniczego `Trzuskawica` S.A.;Sitkówka;Poland;50.806308;20.562687;Manufacture of lime and plaster
1234070;2014;Carbon dioxide (CO2);1.22;CEMEX Polska Sp. z o.o.,Zak?ad Cementownia Che?m;Che?m;Poland;51.138611;23.553889;Manufacture of cement
1234071;2014;Carbon dioxide (CO2);2.2;Góra?d?e Cement S.A., Cementownia Góra?d?e;Chorula;Poland;50.533722;17.9775;Manufacture of cement
1234072;2014;Carbon dioxide (CO2);1.02;Lafarge Cement S.A., Cementownia Ma?ogoszcz;Ma?ogoszcz;Poland;50.828385;20.273724;Manufacture of cement
1234073;2014;Carbon dioxide (CO2);0.28;CEMEX Polska Sp. z o.o., Zak?ad Cementownia Rudniki;Rudniki;Poland;50.875311;19.256029;Manufacture of cement
1234075;2014;Carbon dioxide (CO2);0.159;O-I Produkcja Polska S.A.;Jaros?aw;Poland;50.002352;22.709862;Manufacture of hollow glass
1234130;2014;Carbon dioxide (CO2);0.1;Zak?ad PTA we W?oc?awku;W?oc?awek;Poland;52.7;18.97;Manufacture of other organic basic chemicals
1234133;2014;Carbon dioxide (CO2);0.834;Soda Polska Ciech Sp. z o.o., Zak?ad Produkcyjny Soda M?twy w Inowroc?awiu;Inowroc?aw;Poland;52.75149;18.248763;Manufacture of other inorganic basic chemicals
1234135;2014;Carbon dioxide (CO2);0.913;ANWIL S.A.;W?oc?awek;Poland;52.706191;18.965406;Manufacture of fertilisers and nitrogen compounds
1234191;2014;Carbon dioxide (CO2);0.248;KGHM POLSKA MIED? S.A., Huta Miedzi LEGNICA;Legnica;Poland;51.18405;16.11369;Copper production
1234247;2014;Carbon dioxide (CO2);0.128;KRONOSPAN Szczecinek Sp. z o. o.;Szczecinek;Poland;53.691549;16.711645;Manufacture of veneer sheets and wood-based panels
1234279;2014;Carbon dioxide (CO2);0.187;Grupa O?arów S.A. Zak?ad Cementownia `Rejowiec`;Rejowiec Fabryczny;Poland;51.121376;23.225262;Manufacture of cement
1234280;2014;Carbon dioxide (CO2);0.334;Cementownia `Odra` S.A.;Opole;Poland;50.679329;17.913222;Manufacture of cement
1234281;2014;Carbon dioxide (CO2);0.375;Lhoist Bukowa Sp. z o.o.;Bukowa;Poland;50.858083;20.208925;Manufacture of lime and plaster
1234282;2014;Carbon dioxide (CO2);1.19;LAFARGE CEMENT S.A., Cementownia `Kujawy` w Bielawach;Piechcin;Poland;52.73621;17.506502;Manufacture of cement
1234297;2014;Carbon dioxide (CO2);0.106;DSO Sp. z o.o.;Strzelce Opolskie;Poland;50;18;Manufacture of veneer sheets and wood-based panels
1234417;2014;Carbon dioxide (CO2);0.201;Zak?ady Wapiennicze Lhoist S.A, Jednostka  Produkcyjna w Góra?d?ach;Góra?d?e;Poland;50.526364;18.026177;Manufacture of lime and plaster
1234418;2014;Carbon dioxide (CO2);0.155;Trzuskawica S.A., Zak?ad Kujawy;Bielawy;Poland;52.826106;18.009768;Manufacture of lime and plaster
1234422;2014;Carbon dioxide (CO2);0.141;GUARDIAN CZ?STOCHOWA Sp. z o.o.;Cz?stochowa;Poland;50.778027;19.192111;Manufacture of flat glass
1234465;2014;Carbon dioxide (CO2);1.25;Grupa Azoty S.A.;Tarnów;Poland;50.022777;20.921666;Manufacture of other organic basic chemicals
1234466;2014;Carbon dioxide (CO2);0.248;Kronopol Sp. z o.o.;?ary;Poland;51.634167;15.10008;Manufacture of veneer sheets and wood-based panels
1234498;2014;Carbon dioxide (CO2);0.967;Grupa Azoty Zak?ady Azotowe K?dzierzyn Spó?ka Akcyjna;K?dzierzyn-Ko?le;Poland;50.304717;18.257825;Manufacture of other organic basic chemicals
1234507;2014;Carbon dioxide (CO2);1.06;Soda Polska CIECH Sp. z o.o., Zak?ad Produkcyjny JANIKOSODA  w Janikowie;Janikowo;Poland;52.764444;18.110833;Manufacture of other inorganic basic chemicals
1234508;2014;Carbon dioxide (CO2);1.44;Zak?ady Chemiczne `POLICE` S.A.;Police;Poland;53.575283;14.541092;Manufacture of fertilisers and nitrogen compounds
1234569;2014;Carbon dioxide (CO2);1.68;Mondi ?wiecie S.A.;?wiecie;Poland;53.398541;18.397101;Manufacture of paper and paperboard
1234576;2014;Carbon dioxide (CO2);0.85;INTERNATIONAL  PAPER  - KWIDZYN  SP. Z O.O.;KWIDZYN;Poland;53.703109;18.919358;Manufacture of paper and paperboard
1234577;2014;Carbon dioxide (CO2);0.148;ARCTIC PAPER KOSTRZYN S.A;Kostrzyn nad Odr?;Poland;52.593782;14.626912;Manufacture of paper and paperboard
1234644;2014;Carbon dioxide (CO2);0.173;PCC Rokita SA;Brzeg Dolny;Poland;51.274266;16.736984;Manufacture of other organic basic chemicals
1234651;2014;Carbon dioxide (CO2);0.131;Pfleiderer Prospan S.A.;Wieruszów;Poland;51.28343;18.17316;Manufacture of veneer sheets and wood-based panels
1234652;2014;Carbon dioxide (CO2);0.109;KRONOSPAN Polska Sp. z o. o.;Szczecinek;Poland;53.691549;16.711645;Manufacture of veneer sheets and wood-based panels
1234752;2014;Carbon dioxide (CO2);0.138;Elektrociep?ownia Mielec Sp. z o.o.;Mielec;Poland;50.304444;21.461111;Production of electricity
1234753;2014;Carbon dioxide (CO2);0.303;Elektrociep?ownia Nowa Sarzyna Sp. z o.o.;Nowa Sarzyna;Poland;50.317472;22.323611;Production of electricity
1234754;2014;Carbon dioxide (CO2);0.238;PGE Górnictwo i Energetyka Konwencjonalna S.A., Oddzia? Elektrociep?owania Rzeszów;Rzeszów;Poland;50.061441;22.027189;Production of electricity
1234755;2014;Carbon dioxide (CO2);0.423;TAURON Wytwarzanie Spó?ka Akcyjna – Oddzia? Elektrownia Stalowa Wola w Stalowej Woli;Stalowa Wola;Poland;50.55;22.06667;Production of electricity
1234756;2014;Carbon dioxide (CO2);0.181;System Gazoci?gów Tranzytowych `EUROPOL GAZ` S.A., T?ocznia Zambrów;Grzyma?y;Poland;52.939167;22.181667;Transport via pipeline
1234757;2014;Carbon dioxide (CO2);0.123;Przedsi?biorstwo Energetyki Cieplnej w Suwa?kach Sp. z o.o., Ciep?ownia G?ówna;Suwa?ki;Poland;54.104444;22.967222;Steam and air conditioning supply
1234758;2014;Carbon dioxide (CO2);0.365;PGE Górnictwo i Energetyka Konwencjonalna S.A., Oddzia? Elektrociep?ownia Lublin Wrotków;Lublin;Poland;51.215833;22.557777;Production of electricity
1234760;2014;Carbon dioxide (CO2);0.13;Energetyka Sp. z o.o., Wydzia? EC-1;Lubin;Poland;51.43205;16.15565;Steam and air conditioning supply
1234765;2014;Carbon dioxide (CO2);2.93;ENERGA Elektrownie Ostro??ka S.A.;Ostro??ka;Poland;53.104444;21.612028;Production of electricity
1234771;2014;Carbon dioxide (CO2);36.8;PGE Górnictwo i Energetyka Konwencjonalna S.A., Oddzia? Elektrownia Be?chatów;Rogowiec;Poland;51.265782;19.315338;Production of electricity
1234772;2014;Carbon dioxide (CO2);2.5;Tauron Wytwarzanie S.A., Oddzia? Elektrownia ?agisza w B?dzinie;B?dzin;Poland;50.348856;19.144535;Production of electricity
1234773;2014;Carbon dioxide (CO2);0.193;Przedsi?biorstwo Energetyki Cieplnej - Gliwice Sp. z o.o.;Gliwice;Poland;50.292222;18.710833;Production of electricity
1234774;2014;Carbon dioxide (CO2);0.558;Elektrociep?ownia `Zielona Góra` S.A.;Zielona Góra;Poland;51.95;15.483333;Production of electricity
1234777;2014;Carbon dioxide (CO2);0.278;ENERGA Kogeneracja Sp. z o.o.;Elbl?g;Poland;54.181721;19.389308;Steam and air conditioning supply
1234779;2014;Carbon dioxide (CO2);0.196;System Gazoci?gów Tranzytowych `EUROPOL GAZ` S.A., T?ocznia Gazu i SSRP W?oc?awek;G?binek;Poland;52.739167;18.953333;Transport via pipeline
1234780;2014;Carbon dioxide (CO2);0.269;`MICHELIN POLSKA` S.A.;Olsztyn;Poland;53.775;20.51944;Manufacture of rubber tyres and tubes, retreading and rebuilding of rubber tyres
1234781;2014;Carbon dioxide (CO2);0.13;OPEC -INEKO Sp. z o.o.;Grudzi?dz;Poland;53.480277;18.773333;Steam and air conditioning supply
1234782;2014;Carbon dioxide (CO2);0.113;Miejskie Przedsi?biorstwo Energetyki Cieplnej  Sp. z o.o., Ciep?ownia Wschód;W?oc?awek;Poland;52.654772;19.098787;Steam and air conditioning supply
1234785;2014;Carbon dioxide (CO2);0.881;Tauron Wytwarzanie Spó?ka Akcyjna-Oddzia? Elektrownia Jaworzno II w Jaworznie;Jaworzno;Poland;50.212222;19.228889;Production of electricity
1234786;2014;Carbon dioxide (CO2);3.95;Tauron Wytwarzanie  Spólka Akcyjna-Oddzia? Elektrownia Jaworzno III w Jaworznie;Jaworzno;Poland;50.207778;19.209722;Production of electricity
1234787;2014;Carbon dioxide (CO2);7.25;EDF Polska S.A.Oddzia? w Rybniku;Rybnik;Poland;50.13333;18.52361;Production of electricity
1234789;2014;Carbon dioxide (CO2);0.587;Koksownia Przyja??;D?browa Górnicza;Poland;50.340092;19.337225;Manufacture of coke oven products
1234791;2014;Carbon dioxide (CO2);0.128;Koksownia Radlin;Radlin;Poland;50.037876;18.486857;Manufacture of coke oven products
1234899;2014;Carbon dioxide (CO2);0.206;Zak?ady Wapiennicze Lhoist S.A. Jednostka Produkcyjna  w Tarnowie Opolskim;Tarnów Opolski;Poland;50.56427;18.079023;Manufacture of lime and plaster
1234900;2014;Carbon dioxide (CO2);1.5;Cementownia Warta S.A.;Tr?baczew;Poland;51.104828;18.93802;Manufacture of cement
1234901;2014;Carbon dioxide (CO2);0.688;Dyckerhoff Polska Sp. z o.o.;Sitkówka-Nowiny;Poland;50.807236;20.530143;Manufacture of cement
1234902;2014;Carbon dioxide (CO2);1.84;Grupa O?arów S.A.;Karsy;Poland;50.902626;21.680992;Manufacture of cement
1234907;2014;Carbon dioxide (CO2);0.188;Saint-Gobain Glass Polska Sp. z o.o.;D?browa Górnicza;Poland;50.305651;19.299331;Manufacture of flat glass
1234908;2014;Carbon dioxide (CO2);0.18;Euroglas Polska Sp. z.o.o.;Ujazd;Poland;51.619722;19.934722;Manufacture of flat glass
1234923;2014;Carbon dioxide (CO2);0.416;Synthos Dwory  7 Spó?ka z  Ograniczon? Odpowiedzialno?ci? Spó?ka Jawna;O?wi?cim;Poland;50.04;19.273889;Manufacture of synthetic rubber in primary forms
1234930;2014;Carbon dioxide (CO2);0.17;BIOAGRA S.A., Zak?ad Produkcji Etanolu `Go?winowice`;G??binów 30;Poland;50.464336;17.26746;Manufacture of other organic basic chemicals
1234938;2014;Carbon dioxide (CO2);1.89;Zak?ady Azotowe `Pu?awy` S.A.;Pu?awy;Poland;51.45975;21.97791;Manufacture of fertilisers and nitrogen compounds
1235024;2014;Carbon dioxide (CO2);0.143;Kronospan Mielec Sp. z o.o.;Mielec;Poland;50.305227;21.46461;Manufacture of veneer sheets and wood-based panels
1235026;2014;Carbon dioxide (CO2);0.117;`HOMANIT POLSKA SPÓ?KA Z OGRANICZON? ODPOWIEDZIALNO?CI? I SPÓ?KA` SPÓ?KA KOMANDYTOWA;Karlino;Poland;54.059722;15.878889;Manufacture of veneer sheets and wood-based panels
1236230;2014;Carbon dioxide (CO2);0.149;SC AMURCO  SRL BACAU;Bacau;Romania;46.5142777;26.9433055;Manufacture of fertilisers and nitrogen compounds
1236251;2014;Carbon dioxide (CO2);0.333;SC DALKIA  TERMO  IASI SA - CET II;Holboca;Romania;47.1472274;27.7177038;Production of electricity
1236272;2014;Carbon dioxide (CO2);0.125;SC GA PRO CO CHEMICALS SA;Savinesti;Romania;46.87346666;26.47386388;Manufacture of fertilisers and nitrogen compounds
1236294;2014;Carbon dioxide (CO2);0.303;SC EGGER ROMANIA SRL Radauti;Radauti;Romania;47.854;25.976722;Manufacture of veneer sheets and wood-based panels
1236319;2014;Carbon dioxide (CO2);0.651;PUNCT DE LUCRU MEDGIDIA;MEDGIDIA;Romania;44.2402777;28.310138;Manufacture of cement
1236334;2014;Carbon dioxide (CO2);0.598;SC CARPATCEMENT HOLDING SA - FABRICA DE CIMENT TASCA;Ta?ca;Romania;46.898055;26.028611;Manufacture of cement
1236340;2014;Carbon dioxide (CO2);0.242;Societatea ELECTROCENTRALE CONSTANTA S.A.-Centrala Termoelectrica Palas;Constan?a;Romania;44.15704045;28.60973509;Production of electricity
1236351;2014;Carbon dioxide (CO2);0.101;SC CARMEUSE HOLDING SRL;Comuna Valea Mare Pravat,;Romania;45.2951305;25.1092611;Manufacture of lime and plaster
1236355;2014;Carbon dioxide (CO2);0.105;SC UZINA TERMOELECTRICA MIDIA S.A.;N?vodari;Romania;44.34649167;28.64671389;Trade of electricity
1236362;2014;Carbon dioxide (CO2);0.246;SC ALUM SA;Tulcea;Romania;45.17985833;28.76814666;Aluminium production
1236372;2014;Carbon dioxide (CO2);0.383;SC ELECTROCENTRALE SA GALATI;GALATI;Romania;45.434961;27.981789;Production of electricity
1236373;2014;Carbon dioxide (CO2);3.63;SC ARCELORMITTAL GALATI SA;Galati;Romania;45.437667;27.977934;Manufacture of basic iron and steel and of ferro-alloys
1236402;2014;Carbon dioxide (CO2);0.925;SC ROMPETROL RAFINARE SA - punct de lucru Rompetrol Rafinare - Navodari;NAVODARI;Romania;44.34132222;28.6497388;Manufacture of refined petroleum products
1236405;2014;Carbon dioxide (CO2);0.113;SC SAINT GOBAIN STICLA ROMANIA SRL;Calarasi;Romania;44.21854;27.32805;Manufacture of flat glass
1236429;2014;Carbon dioxide (CO2);0.836;SC HOLCIM ROMANIA SA;Campulung, Com. Valea Mare Pravat;Romania;45.2901138;25.1110277;Manufacture of cement
1236480;2014;Carbon dioxide (CO2);1.58;Societatea Complexul Energetic Hunedoara S.A. Sucursala Electrocentrale Deva S.A.;Mintia;Romania;45.91555527;22.82781111;Production of electricity
1236487;2014;Carbon dioxide (CO2);0.473;SC OMV Petrom SA Brazi (cogenerare);sat Negoie?ti, Comuna Brazi;Romania;45.1524076;27.9140711;Production of electricity
1236488;2014;Carbon dioxide (CO2);1.02;OMV PETROM SA - Petrobrazi;comuna BRAZI;Romania;44.863889;26.019444;Manufacture of refined petroleum products
1236494;2014;Carbon dioxide (CO2);0.403;SC DONAU CHEM SRL;Turnu Magurele;Romania;43.7166666;24.8929599;Manufacture of fertilisers and nitrogen compounds
1236495;2014;Carbon dioxide (CO2);2.38;SOCIETATEA COMPLEXUL ENERGETIC OLTENIA SA - SUCURSALA ELECTROCENTRALE ISALNITA;ISALNITA;Romania;44.38568;23.71718;Production of electricity
1236496;2014;Carbon dioxide (CO2);0.884;SUCURSALA ELECTROCENTRALE PARO?ENI S.A.;VULCAN;Romania;45.36094611;23.26355777;Production of electricity
1236513;2014;Carbon dioxide (CO2);1.65;REGIA AUTONOMA PENTRU ACTIVITATI NUCLEARE - Sucursala Romag Termo;Sat Halanga, Comuna Izvorul Barzii;Romania;44.675444;22.688333;Production of electricity
1236514;2014;Carbon dioxide (CO2);0.372;SC ALRO SA SLATINA - Sediu primar;SLATINA;Romania;44.4458066;24.3902516;Aluminium production
1236519;2014;Carbon dioxide (CO2);0.269;SC CET ARAD SA  - pe lignit;Arad;Romania;46.22194166;21.3294388;Production of electricity
1236531;2014;Carbon dioxide (CO2);0.762;SC ELECTROCENTRALE ORADEA SA;Oradea;Romania;47.0841666;21.8927777;Production of electricity
1236565;2014;Carbon dioxide (CO2);1.57;SC AZOMURES SA;TARGU MURES;Romania;46.513361;24.505444;Manufacture of fertilisers and nitrogen compounds
1236584;2014;Carbon dioxide (CO2);0.566;SA CARPATCEMENT HOLDING-Sucursala Fieni;FIENI;Romania;45.12266666;25.41758611;Manufacture of cement
1236595;2014;Carbon dioxide (CO2);0.328;SC DALKIA TERMO PRAHOVA SRL;BRAZI;Romania;44.88333611;26.00888333;Production of electricity
1236606;2014;Carbon dioxide (CO2);4.48;SUCURSALA ELECTROCENTRALE TURCENI;Turceni;Romania;44.6647972;23.409555;Production of electricity
1236607;2014;Carbon dioxide (CO2);4.47;SC COMPLEXUL ENERGETIC ROVINARI SA (SUCURSALA ELECTROCENTRALE ROVINARI);Rovinari;Romania;44.913425;23.1336749;Production of electricity
1236666;2014;Carbon dioxide (CO2);0.829;SNGN ROMGAZ SA MEDIAS - Sucursala de Productie Energie Electrica Iernut;Iernut;Romania;46.468499;24.185638;Production of electricity
1236674;2014;Carbon dioxide (CO2);0.368;SC ELECTROCENTRALE BUCURESTI SA - Cet Progresu;BUCURESTI;Romania;44.3728666;26.1073111;Production of electricity
1236675;2014;Carbon dioxide (CO2);0.868;SC ELECTROCENTRALE BUCURESTI SA - Cet Bucuresti Sud;BUCURESTI;Romania;44.40582;26.15565;Production of electricity
1236677;2014;Carbon dioxide (CO2);0.453;SC ELECTROCENTRALE BUCURESTI SA - Cet Bucuresti Vest;BUCURESTI;Romania;44.4232699;25.9791316;Production of electricity
1236682;2014;Carbon dioxide (CO2);0.48;FABRICA DE CIMENT CHISCADAGA;CHISCADAGA;Romania;45.95431527;22.86870222;Manufacture of cement
1236698;2014;Carbon dioxide (CO2);0.814;Holcim (Romania) SA - Ciment Alesd;CHISTAG;Romania;47.0363638;22.3327777;Manufacture of cement
1236715;2014;Carbon dioxide (CO2);0.228;SC KRONOSPAN SEBES SA;Sebes;Romania;45.9703416;23.5568083;Manufacture of veneer sheets and wood-based panels
1236720;2014;Carbon dioxide (CO2);0.634;SC Lafarge Ciment SA;Hoghiz;Romania;45.9516516;25.281858;Manufacture of cement
1236737;2014;Carbon dioxide (CO2);0.233;SC ELECTROCENTRALE BUCURESTI SA - Cet Grozavesti;BUCURESTI;Romania;44.4403783;26.0633366;Production of electricity
1236761;2014;Carbon dioxide (CO2);0.429;SC CHEMGAS HOLDING CORPORATION SRL;SLOBOZIA;Romania;44.53298;27.38774;Manufacture of fertilisers and nitrogen compounds
1236766;2014;Carbon dioxide (CO2);0.415;SC Lukoil Energy & Gas Romania SRL;PLOIESTI;Romania;44.94722111;26.07777777;Production of electricity
