FacilityReportID;ReportingYear;PollutantName;MTonnes;FacilityName;City;CountryName;latitude;longitude;NACEMainEconomicActivityName;TotalQuantity;UnitName
2567;2001;Carbon monoxide (CO);0.000628;VICAT;XEUILLEY;France;48.56;6.09;Manufacture of cement;628000;kilogram
2584;2001;Carbon monoxide (CO);0.00102;ATOFINA usine de Carling Saint-Avold;SAINT-AVOLD;France;49.12;6.71;Manufacture of plastics in primary forms;1020000;kilogram
2627;2001;Carbon monoxide (CO);0.000542;SETNE;SAINT-AVOLD;France;49.12;6.71;Production and distribution of electricity;542000;kilogram
2653;2001;Carbon monoxide (CO);0.0036;FMGC;SOUDAN;France;47.72;-1.29;Casting of iron;3600000;kilogram
2654;2001;Carbon monoxide (CO);0.00168;GMBA;ANCENIS;France;47.38;-1.18;Casting of iron;1680000;kilogram
2766;2001;Carbon monoxide (CO);0.184;SOLLAC MEDITERRANEE SITE DE FOS;FOS-SUR-MER;France;43.45;4.9;Manufacture of basic iron and steel and of ferro-alloys (ECSC)*;184000000;kilogram
2798;2001;Carbon monoxide (CO);0.00238;SAM;MONTEREAU-FAULT-YONNE;France;48.39;2.96;Manufacture of basic iron and steel and of ferro-alloys (ECSC)*;2380000;kilogram
2978;2001;Carbon monoxide (CO);0.000606;HOLCIM;ALTKIRCH;France;47.62;7.24;Manufacture of cement;606000;kilogram
3006;2001;Carbon monoxide (CO);0.00681;Aluminium Pechiney Auzat;Auzat;France;42.7667;1.48333;Aluminium production;6810000;kilogram
3014;2001;Carbon monoxide (CO);0.00296;Aluminium Pechiney Lannemezan;Lannemezan;France;43.11;0.39;Aluminium production;2960000;kilogram
3015;2001;Carbon monoxide (CO);0.00837;PÃ©chiney ElectromÃ©tallurgie BeyrÃ¨de;Sarrancolin;France;42.96;0.41;Aluminium production;8370000;kilogram
3019;2001;Carbon monoxide (CO);0.000527;Holcim France;DANNES;France;50.59;1.6;Manufacture of cement;527000;kilogram
3032;2001;Carbon monoxide (CO);0.00201;Comilog;GRAVELINES;France;50.99;2.14;"Other first processing of iron & steel; prod. of non-ECSC* ferro";2010000;kilogram
3033;2001;Carbon monoxide (CO);0.000851;EDF;DUNKERQUE;France;51.03;2.36;Production and distribution of electricity;851000;kilogram
3036;2001;Carbon monoxide (CO);0.0019;Teris S.A.;LOON-PLAGE;France;51;2.22;Manufacture of pesticides and other agro-chemical products;1900000;kilogram
3057;2001;Carbon monoxide (CO);0.0092;Aluminium Dunkerque;LOON-PLAGE;France;51;2.22;Aluminium production;9200000;kilogram
3063;2001;Carbon monoxide (CO);0.00759;RDME;GRANDE-SYNTHE;France;51.01;2.29;Manufacture of basic iron and steel and of ferro-alloys (ECSC)*;7590000;kilogram
3075;2001;Carbon monoxide (CO);0.00308;Polimeri Europa France S.N.C.;MARDYCK;France;50.9667;2.23333;Manufacture of other organic basic chemicals;3080000;kilogram
3089;2001;Carbon monoxide (CO);0.0219;Schmalbach Lubeca Continental Can France;BIERNE;France;50.97;2.4;Manufacture of steel drums and similar containers;21900000;kilogram
3091;2001;Carbon monoxide (CO);0.00172;Chaux et Dolomies du Boulonnais;RINXENT;France;50.8;1.74;Manufacture of lime;1720000;kilogram
3100;2001;Carbon monoxide (CO);0.000664;Total Fina Elf;LOON-PLAGE;France;51;2.22;Manufacture of refined petroleum products;664000;kilogram
3108;2001;Carbon monoxide (CO);0.058;Sollac Atlantique - Usine de Dunkerque;DUNKERQUE;France;51.03;2.36;Manufacture of basic iron and steel and of ferro-alloys (ECSC)*;58000000;kilogram
3109;2001;Carbon monoxide (CO);0.00175;Lafarge Aluminates;LOON-PLAGE;France;51;2.22;Manufacture of cement;1750000;kilogram
3131;2001;Carbon monoxide (CO);0.0624;Station de Compression GDF;PITGAM;France;50.93;2.34;"Manufacture of gas; distribution of gaseous fuels through mains";62400000;kilogram
3137;2001;Carbon monoxide (CO);0.011;Comilog France (ex S.F.P.O.);BOULOGNE-SUR-MER;France;50.72;1.6;Manufacture of basic iron and steel and of ferro-alloys (ECSC)*;11000000;kilogram
3156;2001;Carbon monoxide (CO);0.00139;EDF;PORT;France;-20.93158704;55.31059547;Production and distribution of electricity;1390000;kilogram
3173;2001;Carbon monoxide (CO);0.0017;Ciments Calcia;AIRVAULT;France;46.83;-0.13;Manufacture of cement;1700000;kilogram
3188;2001;Carbon monoxide (CO);0.000689;EDF-GDF Services;AJACCIO;France;41.9167;8.73333;Production and distribution of electricity;689000;kilogram
3240;2001;Carbon monoxide (CO);0.00129;CIMENTS CALCIA;BEFFES;France;47.09;3;Manufacture of cement;1290000;kilogram
4681;2001;Carbon monoxide (CO);0.000848;Beryl Alpha;;United Kingdom;59.54569;1.537902;Extraction of crude petroleum and natural gas;848000;kilogram
4685;2001;Carbon monoxide (CO);0.000572;Brae Bravo;;United Kingdom;58.79236;1.347397;Extraction of crude petroleum and natural gas;572000;kilogram
4691;2001;Carbon monoxide (CO);0.000509;Bruce;;United Kingdom;59.74381;1.672205;Extraction of crude petroleum and natural gas;509000;kilogram
4702;2001;Carbon monoxide (CO);0.000562;ETAP CPF;;United Kingdom;57.295;1.66303;Extraction of crude petroleum and natural gas;562000;kilogram
4759;2001;Carbon monoxide (CO);0.00156;E.ON UK PLC;;United Kingdom;52.630818;-2.512661;Production of electricity;1560000;kilogram
4762;2001;Carbon monoxide (CO);0.000863;E.ON UK PLC;;United Kingdom;52.772538;-1.645699;Production of electricity;863000;kilogram
4765;2001;Carbon monoxide (CO);0.00301;E.ON UK PLC;;United Kingdom;51.421006;0.598553;Production of electricity;3010000;kilogram
4766;2001;Carbon monoxide (CO);0.00448;E.ON UK PLC;;United Kingdom;52.864387;-1.252647;Production of electricity;4480000;kilogram
4771;2001;Carbon monoxide (CO);0.0031;EDF ENERGY (COTTAM POWER) LTD;;United Kingdom;53.307935;-0.775312;Production of electricity;3100000;kilogram
4783;2001;Carbon monoxide (CO);0.00125;ESSO PETROLEUM CO LTD;;United Kingdom;50.830535;-1.354603;Manufacture of refined petroleum products;1250000;kilogram
4821;2001;Carbon monoxide (CO);0.0176;ALCAN PRIMARY METAL EUROPE;;United Kingdom;55.200716;-1.539;Aluminium production;17600000;kilogram
4828;2001;Carbon monoxide (CO);0.00108;HANSON BUILDING PRODUCTS LTD;;United Kingdom;52.071287;-0.515145;Manufacture of bricks, tiles and& construction products, in baked clay;1080000;kilogram
4829;2001;Carbon monoxide (CO);0.00149;HANSON BUILDING PRODUCTS LTD;;United Kingdom;52.559623;-0.158659;Manufacture of bricks, tiles and& construction products, in baked clay;1490000;kilogram
4853;2001;Carbon monoxide (CO);0.000506;HYDROCARBON RESOURCES LTD;;United Kingdom;54.10242;-3.184134;Manufacture of gas;506000;kilogram
4880;2001;Carbon monoxide (CO);0.00188;INVISTA (UK) LTD;;United Kingdom;54.581074;-1.128121;Manufacture of other organic basic chemicals;1880000;kilogram
4882;2001;Carbon monoxide (CO);0.000599;CELSA MANUFACTURING (UK) LTD;;United Kingdom;51.481916;-3.134044;Manufacture of basic iron and steel and of ferro-alloys (ECSC)*;599000;kilogram
4884;2001;Carbon monoxide (CO);0.000634;JBR RECOVERY LTD;;United Kingdom;52.512269;-2.01706;Manufacture of basic precious and non-ferrous metals;634000;kilogram
4893;2001;Carbon monoxide (CO);0.00314;KEADBY GENERATION LTD;;United Kingdom;53.717525;-1.293826;Production of electricity;3140000;kilogram
4894;2001;Carbon monoxide (CO);0.00225;KEADBY GENERATION LTD;;United Kingdom;53.373361;-2.688376;Production of electricity;2250000;kilogram
4895;2001;Carbon monoxide (CO);0.00057;KEADBY GENERATION LTD;;United Kingdom;53.593426;-0.739874;Production of electricity;570000;kilogram
4896;2001;Carbon monoxide (CO);0.000999;KEMIRA GROWHOW UK LTD;;United Kingdom;53.282781;-2.457884;Manufacture of fertilisers and nitrogen compounds;999000;kilogram
4919;2001;Carbon monoxide (CO);0.00857;ANGLESEY ALUMINIUM METAL LTD;;United Kingdom;53.297459;-4.60492;Aluminium production;8570000;kilogram
4932;2001;Carbon monoxide (CO);0.00253;LUCITE INTERNATIONAL UK LTD;;United Kingdom;54.586995;-1.276549;Manufacture of other organic basic chemicals;2530000;kilogram
4957;2001;Carbon monoxide (CO);0.00921;MILLENNIUM INORGANIC CHEMICALS LTD;;United Kingdom;53.614683;-0.160225;Manufacture of dyes and pigments;9210000;kilogram
5049;2001;Carbon monoxide (CO);0.00184;ROCKSAVAGE POWER CO LTD;;United Kingdom;53.328002;-2.756715;Production of electricity;1840000;kilogram
5060;2001;Carbon monoxide (CO);0.00178;RUGELEY POWER LTD;;United Kingdom;52.753887;-1.912994;Production of electricity;1780000;kilogram
5061;2001;Carbon monoxide (CO);0.00248;RWE NPOWER PLC;;United Kingdom;51.387419;-3.406783;Production of electricity;2480000;kilogram
5062;2001;Carbon monoxide (CO);0.00251;RWE NPOWER PLC;;United Kingdom;51.624388;-1.266549;Production of electricity;2510000;kilogram
5064;2001;Carbon monoxide (CO);0.000605;RWE NPOWER PLC;;United Kingdom;52.204757;-0.267324;Production of electricity;605000;kilogram
5066;2001;Carbon monoxide (CO);0.00204;RWE NPOWER PLC;;United Kingdom;51.45493;0.39074;Production of electricity;2040000;kilogram
5107;2001;Carbon monoxide (CO);0.00111;SHANKS WASTE SERVICES LTD;;United Kingdom;52.030148;-0.591873;Collection and treatment of other waste;1110000;kilogram
5111;2001;Carbon monoxide (CO);0.00104;SHELL UK LTD;;United Kingdom;53.276176;-2.844282;Manufacture of refined petroleum products;1040000;kilogram
5139;2001;Carbon monoxide (CO);0.0854;ST MODWEN DEVELOPMENT LTD;;United Kingdom;51.508781;-2.68441;Lead, zinc and tin production;85400000;kilogram
5171;2001;Carbon monoxide (CO);0.000728;TEXACO LTD;;United Kingdom;51.680431;-5.024638;Manufacture of refined petroleum products;728000;kilogram
5180;2001;Carbon monoxide (CO);0.00671;TIOXIDE EUROPE LTD;;United Kingdom;54.631742;-1.203565;Manufacture of dyes and pigments;6710000;kilogram
5186;2001;Carbon monoxide (CO);0.000753;BARKING POWER LTD;;United Kingdom;51.519917;0.1462;Production of electricity;753000;kilogram
5199;2001;Carbon monoxide (CO);0.0011;TXU EUROPE POWER LTD;;United Kingdom;53.230286;-0.794908;Production of electricity;1100000;kilogram
5211;2001;Carbon monoxide (CO);0.0119;BASF PLC;;United Kingdom;54.575838;-1.245033;Manufacture of other organic basic chemicals;11900000;kilogram
5287;2001;Carbon monoxide (CO);0.00275;EDF ENERGY (WEST BURTON POWER) LTD;;United Kingdom;53.358745;-0.812775;Production of electricity;2750000;kilogram
5322;2001;Carbon monoxide (CO);0.000741;BLUE CIRCLE INDUSTRIES PLC;;United Kingdom;51.394007;-3.389737;Manufacture of cement;741000;kilogram
5325;2001;Carbon monoxide (CO);0.00324;BLUE CIRCLE INDUSTRIES PLC;;United Kingdom;53.043584;-1.874675;Manufacture of cement;3240000;kilogram
5326;2001;Carbon monoxide (CO);0.00301;BLUE CIRCLE INDUSTRIES PLC;;United Kingdom;53.336427;-1.747669;Manufacture of cement;3010000;kilogram
5328;2001;Carbon monoxide (CO);0.000556;BLUE CIRCLE INDUSTRIES PLC;;United Kingdom;51.272923;-2.160954;Manufacture of cement;556000;kilogram
5333;2001;Carbon monoxide (CO);0.00115;BP CHEMICALS LTD;;United Kingdom;53.737069;-0.240399;Manufacture of other organic basic chemicals;1150000;kilogram
5344;2001;Carbon monoxide (CO);0.00278;BRITISH ENERGY PLC;;United Kingdom;53.713753;-1.130246;Production of electricity;2780000;kilogram
5354;2001;Carbon monoxide (CO);0.00131;BRITISH SUGAR PLC;;United Kingdom;52.255676;0.726069;Manufacture of sugar;1310000;kilogram
5359;2001;Carbon monoxide (CO);0.0045;BRUNNER MOND (UK) LTD;;United Kingdom;53.264548;-2.453941;Manufacture of lime;4500000;kilogram
5360;2001;Carbon monoxide (CO);0.00209;BRUNNER MOND (UK) LTD;;United Kingdom;53.268988;-2.532257;Manufacture of other inorganic basic chemicals;2090000;kilogram
5363;2001;Carbon monoxide (CO);0.0071;BUXTON LIME INDUSTRIES LTD;;United Kingdom;53.276832;-1.857197;Manufacture of lime;7100000;kilogram
5380;2001;Carbon monoxide (CO);0.00178;CASTLE CEMENT LTD;;United Kingdom;52.636674;-0.546318;Manufacture of cement;1780000;kilogram
5381;2001;Carbon monoxide (CO);0.00177;CASTLE CEMENT LTD;;United Kingdom;53.154966;-3.062038;Manufacture of cement;1770000;kilogram
5382;2001;Carbon monoxide (CO);0.00235;CASTLE CEMENT LTD;;United Kingdom;53.888327;-2.384445;Manufacture of cement;2350000;kilogram
5385;2001;Carbon monoxide (CO);0.00815;AES DRAX POWER LTD;;United Kingdom;53.729773;-0.995008;Production of electricity;8150000;kilogram
5405;2001;Carbon monoxide (CO);0.000598;Cleanaway Ltd;;United Kingdom;51.495054;0.207574;Collection and treatment of other waste;598000;kilogram
5428;2001;Carbon monoxide (CO);0.000793;CORUS UK LTD;;United Kingdom;51.576265;-2.937963;Cold rolling of narrow strips;793000;kilogram
5429;2001;Carbon monoxide (CO);0.00345;CORUS UK LTD;;United Kingdom;51.567901;-3.759513;Manufacture of basic iron and steel and of ferro-alloys (ECSC)*;3450000;kilogram
5430;2001;Carbon monoxide (CO);0.000898;3c Waste Ltd;;United Kingdom;53.376378;-2.618406;Collection and treatment of other waste;898000;kilogram
5433;2001;Carbon monoxide (CO);0.0752;CORUS UK LTD;;United Kingdom;51.567901;-3.759513;Manufacture of basic iron and steel and of ferro-alloys (ECSC)*;75200000;kilogram
5434;2001;Carbon monoxide (CO);0.138;CORUS UK LTD;;United Kingdom;53.581226;-0.619997;Manufacture of basic iron and steel and of ferro-alloys (ECSC)*;138000000;kilogram
5436;2001;Carbon monoxide (CO);0.0767;CORUS UK LTD;;United Kingdom;54.60924;-1.10832;Manufacture of basic iron and steel and of ferro-alloys (ECSC)*;76700000;kilogram
5442;2001;Carbon monoxide (CO);0.000538;CORYTON ENERGY CO LTD;;United Kingdom;51.512215;0.511351;Production of electricity;538000;kilogram
5459;2001;Carbon monoxide (CO);0.000805;DALKIA UTILITIES SERVICES PLC;;United Kingdom;51.493198;0.004482;Steam and hot water supply;805000;kilogram
5466;2001;Carbon monoxide (CO);0.000627;DEESIDE POWER DEVELOPMENT CO LTD;;United Kingdom;53.232627;-3.052872;Production of electricity;627000;kilogram
5485;2001;Carbon monoxide (CO);0.00804;DUPONT SABANCI POLYESTER (UK) LTD;;United Kingdom;54.582059;-1.115257;Manufacture of pesticides and other agro-chemical products;8040000;kilogram
5541;2001;Carbon monoxide (CO);0.00082;Ballylumford Power Station;;United Kingdom;0;0;Production of electricity;820000;kilogram
5572;2001;Carbon monoxide (CO);0.000524;Transco Plc;;United Kingdom;57.576;-1.84107;Transport via pipelines;524000;kilogram
5579;2001;Carbon monoxide (CO);0.000549;Scottish & Southern Energy plc;;United Kingdom;60.1672;-1.16454;Production and distribution of electricity;549000;kilogram
5581;2001;Carbon monoxide (CO);0.000543;Nexfor Limited;;United Kingdom;56.077;-3.870096;Manufacture of veneer sheets and of plywood and other panels & boards;543000;kilogram
5584;2001;Carbon monoxide (CO);0.000511;BP Exploration Co Ltd;;United Kingdom;60.4661;-1.280614;Service activities incidental to oil and gas extraction excluding surveying;511000;kilogram
5591;2001;Carbon monoxide (CO);0.000683;BP Exploration Co Ltd;;United Kingdom;56.0061;-3.670994;Manufacture of refined petroleum products;683000;kilogram
5608;2001;Carbon monoxide (CO);0.000509;Beattock Compressor Station;;United Kingdom;55.2812;-3.43887;Electricity, gas, steam and hot water supply;509000;kilogram
5616;2001;Carbon monoxide (CO);0.00131;Scottish Power Plc;;United Kingdom;55.9687;-2.9708;Production and distribution of electricity;1310000;kilogram
5618;2001;Carbon monoxide (CO);0.00528;Scottish Power Generation uk;;United Kingdom;56.05;-3.682043;Steam and hot water supply;5280000;kilogram
5628;2001;Carbon monoxide (CO);0.000658;BP Oil Grangemouth Ref Ltd;;United Kingdom;56.0148;-3.693828;Manufacture of refined petroleum products;658000;kilogram
5629;2001;Carbon monoxide (CO);0.000657;BP Chemicals Limited;;United Kingdom;56.0191;-3.721302;Manufacture of chemicals, and chemical products;657000;kilogram
5636;2001;Carbon monoxide (CO);0.000965;Tullis Russell Papermakers Ltd;;United Kingdom;56.2028;-3.165985;Manufacture of paper and paperboard;965000;kilogram
5644;2001;Carbon monoxide (CO);0.00392;Lafarge Cement UK;;United Kingdom;55.9791;-2.471302;Manufacture of cement;3920000;kilogram
5747;2001;Carbon monoxide (CO);0.00144;ENEL PRODUZIONE SPA - UB Leri - Ciclo Combinato;TRINO;Italy;45.25;8.166667;Production of electricity;1440000;kilogram
5749;2001;Carbon monoxide (CO);0.0264;TEKSID S.P.A. - Stabilimento di Crescentino;CRESCENTINO;Italy;45.209722;8.061944;Casting of iron;26400000;kilogram
5761;2001;Carbon monoxide (CO);0.00132;BUZZI UNICEM SPA - Cementeria di Robilante;ROBILANTE;Italy;44.283333;7.5;Manufacture of cement;1320000;kilogram
5803;2001;Carbon monoxide (CO);0.000549;HOLCIM (ITALIA) SPA - unità produttiva di Ternate;COMABBIO;Italy;45.771389;8.675278;Manufacture of cement;549000;kilogram
5807;2001;Carbon monoxide (CO);0.00172;HOLCIM (ITALIA) SPA - Unità Produttiva di Merone;MERONE;Italy;45.783333;9.243056;Manufacture of cement;1720000;kilogram
5857;2001;Carbon monoxide (CO);0.00848;LONZA  S.P.A. - Stabilimento di Scanzorosciate;SCANZOROSCIATE;Italy;45.713611;9.766667;Manufacture of other organic basic chemicals;8480000;kilogram
5860;2001;Carbon monoxide (CO);0.0012;LUCCHINI SIDERMECCANICA S.P.A. - LUCCHINI SIDERMECCANICA;LOVERE;Italy;45.820302;10.071832;Manufacture of basic iron and steel and of ferro-alloys (ECSC)*;1200000;kilogram
5880;2001;Carbon monoxide (CO);0.000717;PROFILATINAVE S.P.A. - PROFILATINAVE S.P.A.;MONTIRONE;Italy;45.45;10.2;Manufacture of basic iron and steel and of ferro-alloys (ECSC)*;717000;kilogram
5883;2001;Carbon monoxide (CO);0.0022;INDUSTRIE RIUNITE ODOLESI I.R.O. S.P.A. - INDUSTRIE RIUNITE ODOLESI  I.R.O. S.P.A.;ODOLO;Italy;45.64;10.388889;Manufacture of basic iron and steel and of ferro-alloys (ECSC)*;2200000;kilogram
5884;2001;Carbon monoxide (CO);0.000725;STEFANA S.P.A. - STEFANA  S.P.A.  STABILIMENTO  DI  OSPITALETTO;OSPITALETTO;Italy;45.544444;10.068333;Manufacture of basic iron and steel and of ferro-alloys (ECSC)*;725000;kilogram
5885;2001;Carbon monoxide (CO);0.000909;FERALPI SIDERURGICA S.P.A. - FERALPI SIDERURGICA S.p.A.;LONATO;Italy;45.4625;10.459167;Manufacture of basic iron and steel and of ferro-alloys (ECSC)*;909000;kilogram
5886;2001;Carbon monoxide (CO);0.00164;ACCIAIERIE DI CALVISANO S.P.A. - ACCIAIERIE DI CALVISANO SPA;CALVISANO;Italy;45.333333;10.333333;Manufacture of basic iron and steel and of ferro-alloys (ECSC)*;1640000;kilogram
5887;2001;Carbon monoxide (CO);0.000934;O.R.I. MARTIN ACCIAIERIE E FERRIERA DI BS S.P.A. - O.R.I. MARTIN ACCIAIERIA E FERRIERA DI BRESCIA S.P.A.;BRESCIA;Italy;45.533333;10.226944;Manufacture of basic iron and steel and of ferro-alloys (ECSC)*;934000;kilogram
5891;2001;Carbon monoxide (CO);0.00111;ALFA ACCIAI SPA - ALFA ACCIAI SPA;BRESCIA;Italy;45.533333;10.226944;Manufacture of basic iron and steel and of ferro-alloys (ECSC)*;1110000;kilogram
5900;2001;Carbon monoxide (CO);0.000532;ENI S.P.A. - RAFFINERIA DI SANNAZZARO DE' BURGONDI;SANNAZZARO DE'BURGONDI;Italy;45.1;8.891944;Manufacture of refined petroleum products;532000;kilogram
5905;2001;Carbon monoxide (CO);0.000813;ITALIA ZUCCHERI S.P.A. - ZUCCHERIFICIO DI CASEI GEROLA;CASEI GEROLA;Italy;45;8.916667;Manufacture of sugar;813000;kilogram
5932;2001;Carbon monoxide (CO);0.000502;SAMA S.r.l. - SAMA S.r.l. - Div. SILLA;SUSTINENTE;Italy;45.066667;11.05;Manufacture of veneer sheets and of plywood and other panels & boards;502000;kilogram
5968;2001;Carbon monoxide (CO);0.000867;RIVA ACCIAIO S.P.A. - Riva Acciaio S.p.A. Stabilimento di Verona;VERONA;Italy;45.433333;11;Manufacture of basic iron and steel and of ferro-alloys (ECSC)*;867000;kilogram
6008;2001;Carbon monoxide (CO);0.00349;INDUSTRIA CEMENTI GIOVANNI ROSSI S.P.A. - PEDEROBBA;PEDEROBBA;Italy;45.877778;11.966667;Manufacture of cement;3490000;kilogram
6017;2001;Carbon monoxide (CO);0.00588;ALCOA TRASFORMAZIONI S.R.L. - Alcoa Trasformazioni s.r.l. stabilimento di Fusina (VE);VENEZIA;Italy;45.416667;12.240556;Aluminium production;5880000;kilogram
